Mac1,Mac2,peso
169766,202320,2
169766,202260,2
219608,208351,2
206755,208417,2
169489,169904,2
200923,212077,2
200899,201434,2
137964,204231,2
169766,221586,2
169398,207791,2
215974,216187,2
215974,219891,2
226016,192466,2
206781,216718,2
200909,200595,2
210801,222807,2
137964,203713,2
200842,161696,2
200923,219121,2
200909,200954,2
219538,209460,2
200923,216201,2
169766,205929,2
215029,202117,2
169766,204103,2
137964,204006,2
206755,177340,2
209947,216324,2
169766,203956,2
201233,204567,2
137964,208907,2
137964,208971,2
200922,169904,2
203096,200565,2
137964,221225,2
201231,203345,2
169766,184251,2
169766,177340,2
169766,171941,2
206762,202765,2
209947,203752,2
209947,184251,2
201231,201232,2
137964,218464,2
137964,219687,2
206762,202117,2
226057,225777,2
206762,201275,2
206762,200565,2
206762,200582,2
201229,201230,2
206762,200631,2
206762,200898,2
206762,201066,2
200922,221949,2
137964,216324,2
137964,215480,2
169766,201298,2
169766,201713,2
137964,209678,2
200922,178434,2
200923,177340,2
169766,201546,2
218427,175974,2
215974,222814,2
218427,219420,2
201233,201234,2
206762,206494,2
209947,205929,2
169766,201205,2
200922,201863,2
137964,212207,2
137964,221268,2
200923,143193,2
201227,200714,2
137964,213547,2
169766,196026,2
137964,221239,2
169766,222733,2
200927,136446,2
226012,225925,2
200904,202602,2
203132,201614,2
200904,184251,2
200939,169904,2
206800,213065,2
219509,218954,2
201234,201279,2
200904,200631,2
203065,208775,2
201224,222807,2
228215,227150,2
200904,201076,2
207750,204231,2
201234,201275,2
137964,223811,2
200904,201551,2
169398,177340,2
169398,198145,2
169398,200565,2
169907,200683,2
169907,76787,2
210882,203734,2
200904,171941,2
225969,207202,2
215974,225735,2
137964,191320,2
207750,200599,2
215974,202117,2
207750,200898,2
170381,184251,2
206685,206586,2
215974,204231,2
170344,200771,2
200899,204231,2
206691,201737,2
170225,213474,2
219509,208028,2
170084,134787,2
170055,201810,2
219657,219891,2
206700,208351,2
137964,193368,2
203065,208105,2
200939,200582,2
170055,181407,2
137964,200631,2
169398,200569,2
137964,201167,2
200906,200631,2
206721,208775,2
169904,207791,2
169398,205308,2
137964,201583,2
169904,207347,2
201225,156,2
228215,184535,2
228215,183387,2
203065,211240,2
218422,218383,2
169904,203985,2
200904,207927,2
201225,200792,2
215089,215119,2
137964,202647,2
169904,200618,2
200927,174922,2
169904,175974,2
201234,200597,2
201234,200582,2
169398,207401,2
203120,202076,2
137964,201349,2
207750,208351,2
203065,210720,2
169904,214375,2
169904,217713,2
200904,203345,2
169398,200597,2
169398,200718,2
203128,202579,2
218422,213385,2
228215,203905,2
169398,201638,2
201234,200991,2
202374,134787,2
169904,211766,2
169398,202117,2
137964,201279,2
228215,200718,2
203128,200718,2
203128,198145,2
169904,212218,2
207750,207903,2
200929,200597,2
169398,205232,2
211017,204916,2
219879,177187,2
225791,200582,2
203329,175974,2
207903,209438,2
211199,207175,2
201279,201275,2
201279,200792,2
207903,184251,2
173388,202579,2
211197,211198,2
201279,185944,2
173388,201763,2
203329,170756,2
209761,208775,2
173388,201394,2
173388,201263,2
206458,200631,2
201279,134835,2
206458,200792,2
173388,200922,2
201275,213707,2
216165,211593,2
173388,200718,2
228595,227995,2
201275,204144,2
173388,200701,2
225512,228649,2
201275,186941,2
214704,202117,2
201275,169904,2
219929,174064,2
207903,211228,2
218275,203838,2
201279,206142,2
203329,200963,2
203329,200718,2
209752,205766,2
135708,180215,2
209752,208775,2
201279,214125,2
219934,196038,2
216180,208775,2
206440,200922,2
216180,208351,2
219934,138522,2
173388,204771,2
203329,200574,2
216180,201279,2
173388,204167,2
173388,203985,2
203329,191935,2
207906,220668,2
173388,203612,2
201279,210136,2
207906,207750,2
135774,229665,2
201279,207175,2
228624,223558,2
203329,181555,2
203329,180874,2
203329,180433,2
173388,200599,2
202224,202223,2
171478,200922,2
136622,65970,2
173371,200631,2
136622,181400,2
201263,221173,2
218309,217066,2
201263,217481,2
207843,174064,2
200783,200683,2
219913,219891,2
200783,200778,2
201263,208775,2
201263,203752,2
201263,203418,2
219913,219861,2
137298,200631,2
200783,202031,2
200783,202117,2
203317,204567,2
201263,201076,2
219913,208351,2
211181,212713,2
200783,203882,2
201263,200718,2
211181,208351,2
201263,200582,2
201263,200572,2
200783,205358,2
206494,136629,2
200783,147867,2
203319,205929,2
173388,200578,2
216140,223558,2
136394,149413,2
136394,200644,2
202227,200631,2
201271,200597,2
207850,206955,2
219920,203375,2
207850,206494,2
201267,28867,2
207848,204147,2
173388,180215,2
173388,177340,2
211186,209028,2
211186,205929,2
211186,204669,2
136446,210827,2
201265,214323,2
201265,208351,2
173388,169904,2
173388,155317,2
207847,211571,2
173388,70383,2
200783,62554,2
200783,135898,2
201265,201287,2
207847,204567,2
214712,207926,2
216140,223571,2
203329,200972,2
201279,216201,2
201279,221125,2
203329,208903,2
173478,208351,2
203329,207732,2
173478,203752,2
201298,201428,2
211242,208351,2
211242,202305,2
135386,200585,2
211240,225026,2
200751,200714,2
228684,218422,2
219966,219967,2
203329,207433,2
203329,207237,2
211240,213924,2
211240,212869,2
211240,212077,2
203329,206841,2
203329,206762,2
207934,207939,2
201298,153250,2
200754,200574,2
211240,208775,2
200754,200631,2
211240,207791,2
203329,206253,2
200754,200876,2
135386,208351,2
228684,228675,2
206357,202117,2
206429,201394,2
228684,228710,2
203345,155317,2
135247,200631,2
206326,230589,2
135247,202117,2
200740,200582,2
225346,201394,2
200740,203045,2
200740,204621,2
173665,207076,2
201299,201298,2
207940,200631,2
173665,205929,2
211270,203045,2
225359,183360,2
201299,200718,2
209732,209728,2
201299,177605,2
201298,222560,2
200740,210719,2
173637,205929,2
209736,200631,2
206351,204567,2
214650,200792,2
173637,174780,2
207935,203985,2
201298,202852,2
173637,156,2
173388,224808,2
135386,219891,2
173388,224784,2
201296,203077,2
203329,204231,2
228675,218870,2
219948,139092,2
203329,203995,2
206420,216876,2
209746,209735,2
173388,211201,2
203329,203684,2
203329,203648,2
173388,208971,2
201292,201294,2
135443,228386,2
207926,200922,2
202183,206494,2
216187,208351,2
202183,206971,2
203329,203096,2
203329,203067,2
201279,222984,2
203329,203033,2
203329,202117,2
200763,169907,2
203329,201782,2
219940,204567,2
203329,201611,2
203329,201546,2
203329,201538,2
173388,219891,2
206397,206399,2
200754,203345,2
201294,203104,2
211240,201298,2
203329,205998,2
200754,201256,2
216197,211939,2
211240,200922,2
211240,200898,2
209743,204567,2
135386,223311,2
211240,200792,2
201295,200631,2
135386,225079,2
211240,200718,2
135386,225713,2
200754,203329,2
206383,200597,2
203329,205835,2
202183,202184,2
203329,205766,2
211240,169904,2
203329,205687,2
211240,134835,2
225414,220378,2
219953,215254,2
203329,205448,2
219953,213385,2
219953,209096,2
201263,200569,2
211181,200631,2
201263,197210,2
206494,214185,2
219891,175812,2
219891,174452,2
211095,210649,2
207801,201145,2
228317,189682,2
218373,230826,2
219891,174064,2
206494,214375,2
202305,200565,2
202305,200631,2
206494,214821,2
214787,211362,2
203266,203263,2
200802,203345,2
200802,204754,2
201237,203375,2
200802,211429,2
202305,205929,2
206494,216398,2
201237,202579,2
137759,215982,2
201237,202117,2
206494,217066,2
206494,217326,2
203258,174064,2
201237,201583,2
203252,134787,2
219891,175974,2
201237,206081,2
203278,183360,2
172729,201539,2
137759,208620,2
218373,215254,2
202300,203345,2
200799,206995,2
206494,213068,2
218373,219097,2
201237,210720,2
209872,208351,2
200799,208351,2
206494,213182,2
137759,211790,2
209872,209855,2
201237,209679,2
172740,208775,2
172740,208351,2
219891,203514,2
209872,224401,2
206494,213636,2
219891,200922,2
219891,200792,2
201237,208125,2
206494,213807,2
219891,194588,2
219891,188751,2
201237,207903,2
200799,219879,2
200799,219891,2
201237,201255,2
207797,201076,2
206494,219136,2
203250,206094,2
202309,212137,2
203233,203261,2
171914,202117,2
171914,180418,2
206530,177340,2
200831,169907,2
219802,183360,2
225773,222807,2
201234,223478,2
225773,225321,2
219801,202117,2
206534,200718,2
225774,183360,2
171703,134787,2
209894,200631,2
209894,201076,2
209894,201167,2
203218,203271,2
203218,203163,2
200837,203345,2
200837,205766,2
225777,216324,2
171606,200585,2
214878,205929,2
203210,209538,2
171478,224810,2
203210,208351,2
225755,183360,2
201234,224979,2
207791,200599,2
137759,219304,2
201237,200574,2
172194,205748,2
203250,206076,2
225735,200898,2
201237,200565,2
225735,211517,2
219847,219136,2
214828,205929,2
137759,219261,2
214829,175996,2
200810,200837,2
172143,201637,2
225737,183360,2
171941,200631,2
225737,192466,2
207791,214010,2
137759,221173,2
203250,200618,2
207791,203905,2
200810,208351,2
203245,209947,2
225739,224670,2
203245,203752,2
225742,200585,2
171941,202908,2
207791,200989,2
137759,208210,2
219891,211731,2
206494,149413,2
201249,201254,2
209848,200631,2
207814,207662,2
207814,206122,2
137759,175710,2
200783,215573,2
137759,177340,2
201245,206145,2
137759,182021,2
137759,184251,2
206494,200871,2
137759,200582,2
206494,200944,2
209855,206006,2
137759,200683,2
206494,201411,2
219892,219891,2
137759,200718,2
216065,216035,2
206494,201641,2
206494,201693,2
137759,200792,2
219891,228754,2
206494,202579,2
206494,203033,2
206494,203186,2
203301,208505,2
209855,209805,2
228380,230625,2
201249,201279,2
219891,212477,2
137759,41302,2
211181,198145,2
203310,201394,2
173285,212665,2
214728,219891,2
209829,209783,2
137298,222807,2
201263,177340,2
206494,170474,2
211181,138522,2
206494,175121,2
206494,175252,2
200783,209006,2
209831,200631,2
216096,218379,2
214730,200565,2
218354,227908,2
206494,182776,2
207822,204231,2
202289,175252,2
209842,200792,2
206494,183894,2
203302,202579,2
206494,185345,2
209842,207112,2
137759,156,2
203301,219891,2
206494,193895,2
218373,137759,2
137759,201151,2
207812,203345,2
137759,201349,2
206494,209213,2
219891,220973,2
200797,200718,2
206494,211195,2
219891,218982,2
201245,200631,2
200799,177187,2
200799,179679,2
219891,218328,2
201245,200597,2
200799,200597,2
137759,205766,2
200799,200631,2
137759,205929,2
200799,200802,2
201245,200565,2
207810,206353,2
206494,212100,2
200799,200963,2
137759,206494,2
200799,201076,2
137759,206679,2
207810,201737,2
219891,215119,2
200799,202546,2
209868,208775,2
214770,211517,2
137759,204567,2
206494,208879,2
206494,208775,2
203301,200597,2
207812,200597,2
207812,176525,2
203301,203734,2
201245,201279,2
206494,205919,2
219891,225054,2
137759,202400,2
201245,201256,2
206494,206287,2
206494,206310,2
206494,206326,2
206494,206355,2
219891,224595,2
219891,221946,2
201245,201234,2
137759,203033,2
200792,175974,2
137759,203132,2
201245,200923,2
137759,203345,2
172913,225917,2
206494,207857,2
201245,200876,2
219891,222615,2
228350,49533,2
201245,200792,2
201224,213385,2
207343,218455,2
209977,214895,2
210362,221381,2
148493,197210,2
201151,200631,2
201151,200582,2
148493,180874,2
201076,133361,2
201151,198145,2
215720,215480,2
202765,206586,2
215720,215254,2
201151,187735,2
201076,138239,2
201151,183360,2
215720,211563,2
207229,200597,2
219118,208351,2
207479,207112,2
207479,205929,2
215720,206494,2
215720,205929,2
215720,203045,2
215720,201224,2
215720,201076,2
210189,208505,2
210362,219304,2
201076,161696,2
210362,218999,2
142287,207091,2
148493,200574,2
148493,200582,2
215720,200631,2
210362,221949,2
202547,134787,2
201070,208028,2
201070,208775,2
215720,220140,2
202767,202117,2
148493,218999,2
142052,201076,2
207218,207272,2
142052,205766,2
202767,201076,2
202767,200963,2
201151,205929,2
215720,215970,2
202767,180693,2
226920,217621,2
148493,212077,2
202767,134787,2
210362,223344,2
201151,201641,2
148493,203186,2
148493,202117,2
148493,201349,2
148493,201256,2
148493,201167,2
148493,201145,2
148493,200718,2
201151,201449,2
142287,207149,2
226939,200923,2
207112,202866,2
201144,222814,2
201144,219891,2
201076,198152,2
201144,218982,2
210362,217504,2
210362,217481,2
207437,200963,2
210362,217392,2
201076,200599,2
202594,200718,2
201144,215254,2
207431,214934,2
210362,217145,2
201076,200922,2
201144,213709,2
201144,213474,2
201144,213385,2
215472,180874,2
202598,200922,2
201076,201070,2
218872,156,2
207429,200848,2
201076,201228,2
218872,202675,2
218872,218874,2
202753,174452,2
201076,201666,2
207241,200565,2
207443,205971,2
201076,194588,2
215720,192487,2
210362,217612,2
202575,202573,2
142287,213210,2
201076,173791,2
201145,207791,2
215720,175812,2
201145,205929,2
215720,169904,2
201076,178513,2
215720,143915,2
219112,212077,2
201076,180215,2
215720,143193,2
202579,202866,2
201076,180433,2
201145,200947,2
207458,201782,2
201076,182021,2
201145,183360,2
207457,202117,2
201076,183360,2
201145,169904,2
207452,184492,2
201144,225227,2
142588,188168,2
226944,154836,2
142588,224185,2
201076,184535,2
219136,188004,2
202767,203329,2
219136,193794,2
201167,198145,2
219196,221268,2
201035,208775,2
201167,196883,2
201167,194881,2
207134,207197,2
201035,213385,2
207134,207339,2
141449,200631,2
226800,200574,2
210422,221317,2
219196,213385,2
210422,218954,2
201167,190139,2
219196,212501,2
219196,208313,2
219196,204754,2
219196,202117,2
219196,200922,2
219196,183360,2
150285,218464,2
202787,200631,2
201046,212869,2
207155,207176,2
201048,201050,2
226841,217365,2
210399,200631,2
202767,224777,2
210426,212591,2
150802,200599,2
201070,205929,2
207134,205512,2
201167,201546,2
201167,201439,2
201167,201076,2
201167,201070,2
141365,203752,2
201167,200991,2
219211,180693,2
201167,200922,2
201167,200842,2
202834,202831,2
201167,200837,2
151417,208351,2
201167,200808,2
210434,205929,2
151417,200631,2
201028,204653,2
202825,200907,2
219204,225250,2
215343,208351,2
215346,200631,2
201167,200683,2
202815,134787,2
207134,200597,2
201167,200582,2
207134,201076,2
201035,200565,2
219196,229444,2
201058,134787,2
201061,210060,2
227674,205099,2
207183,177340,2
207197,230664,2
202767,213547,2
226885,226907,2
202767,211314,2
202767,208971,2
211282,204231,2
218728,200631,2
207504,206755,2
207208,207134,2
207504,202579,2
207504,201349,2
201070,156,2
201070,175252,2
207504,200597,2
201070,175812,2
202767,206494,2
219136,221390,2
218735,213385,2
141853,203863,2
219136,218427,2
207503,206762,2
202767,204567,2
202767,204167,2
142011,198145,2
207500,203345,2
202767,203995,2
202767,203418,2
226885,175996,2
202524,202526,2
210138,204567,2
149413,169904,2
207183,200565,2
207183,200683,2
202767,221202,2
201062,201063,2
202767,219913,2
201167,170750,2
202767,219687,2
149413,208351,2
207197,177340,2
149413,200631,2
141566,216324,2
201167,158348,2
210136,175974,2
207504,208351,2
202767,215254,2
149413,134835,2
