Mac1,Mac2
176305,170182
176305,176307
176306,173813
170182,173813
176307,173813
176306,170182
176307,176306
176307,170182
169303,170590
169086,170590
176308,170590
175630,170590
169075,170590
169303,169086
169303,176308
169303,175630
169303,169075
169086,176308
169086,175630
169086,169075
176308,175630
176308,169075
175630,169075
176309,176310
176311,176309
176312,176309
171332,176309
176309,176313
176311,176310
176312,176310
171332,176310
176310,176313
176312,176311
171332,176311
176311,176313
171332,176312
176312,176313
171332,176313
176314,170412
169086,170412
176314,169086
176315,176316
170540,176316
176317,176316
169460,176316
173079,176316
170540,176315
176317,176315
169460,176315
173079,176315
176317,170540
170540,169460
170540,173079
176317,169460
176317,173079
173079,169460
175859,176318
176319,176320
169954,176320
169075,176320
172666,176320
176319,169954
176319,169075
176319,172666
169954,169075
169954,172666
172666,169075
176321,176322
176321,175398
176321,176323
176321,176324
176321,170182
176321,176325
176321,176256
176321,176326
175398,176322
176323,176322
176324,176322
170182,176322
176322,176325
176256,176322
176322,176326
176323,175398
176324,175398
175398,170182
175398,176325
175398,176256
175398,176326
176324,176323
176323,170182
176323,176325
176323,176256
176323,176326
176324,170182
176324,176325
176324,176256
176324,176326
170182,176325
170182,176256
170182,176326
176256,176325
176325,176326
176256,176326
173165,176301
176327,173165
176328,173165
173165,151031
159657,173165
176329,173165
176327,176301
176328,176301
176301,151031
159657,176301
176329,176301
176328,176327
176327,151031
176327,159657
176329,176327
176328,151031
176328,159657
176328,176329
159657,151031
176329,151031
176329,159657
176330,172525
176331,176330
176332,176330
176330,169075
176333,176330
176331,172525
176332,172525
169075,172525
176333,172525
176332,176331
176331,169075
176331,176333
176332,169075
176332,176333
176333,169075
176242,169303
176334,169303
169303,176335
169303,176336
169265,169303
176334,176242
176242,176335
176242,176336
169265,176242
176334,176335
176334,176336
176334,169265
176335,176336
169265,176335
169265,176336
176337,176338
176338,172397
176338,176339
176337,172397
176337,176339
172397,176339
173251,169204
176340,173251
173251,170096
173251,176341
176340,169204
170096,169204
176341,169204
176340,170096
176340,176341
176341,170096
176305,176342
31965,176342
171252,176342
170757,176342
176343,176342
176305,31965
176305,171252
176305,170757
176343,176305
171252,31965
170757,31965
176343,31965
170757,171252
176343,171252
176343,170757
176344,176345
176344,174917
176344,176346
176344,171334
176344,176347
174917,176345
176346,176345
176345,171334
176345,176347
176346,174917
174917,171334
174917,176347
176346,171334
176346,176347
171334,176347
170814,176348
170814,176349
176350,170814
176349,176348
176350,176348
176350,176349
142372,176351
176352,142372
142372,175859
176353,142372
176352,176351
175859,176351
176353,176351
176352,175859
176352,176353
176353,175859
176354,176355
176023,176355
176311,176355
174593,176355
176356,176355
176355,176357
172397,176355
176354,176023
176354,176311
174593,176354
176356,176354
176354,176357
172397,176354
176311,176023
174593,176023
176356,176023
176023,176357
172397,176023
174593,176311
176356,176311
176311,176357
172397,176311
174593,176356
174593,176357
174593,172397
176356,176357
172397,176356
172397,176357
170788,175493
170346,169075
170346,169243
169075,169243
176358,176359
176358,176360
176358,176361
176359,176360
176359,176361
176361,176360
176305,173251
173251,176362
173251,173813
176305,176362
176305,173813
173813,176362
176363,176252
171960,176252
173165,176252
176364,176252
176365,176252
176366,176252
176363,171960
176363,173165
176364,176363
176365,176363
176366,176363
173165,171960
176364,171960
176365,171960
176366,171960
176364,173165
176365,173165
176366,173165
176364,176365
176364,176366
176365,176366
172697,176367
141362,176367
172697,141362
176368,170096
176369,176370
176350,176369
176371,176369
176352,176369
176369,147133
176369,176347
176350,176370
176371,176370
176352,176370
176370,147133
176370,176347
176371,176350
176352,176350
176350,147133
176350,176347
176352,176371
176371,147133
176371,176347
176352,147133
176352,176347
176347,147133
176372,169240
169836,176373
176373,176267
176374,176373
176373,176375
176376,176373
176373,175493
176373,169075
176373,176377
176373,176378
176373,176379
169836,176267
176374,169836
169836,176375
176376,169836
169836,175493
169836,169075
169836,176377
169836,176378
169836,176379
176374,176267
176375,176267
176376,176267
176267,175493
176267,169075
176377,176267
176378,176267
176379,176267
176374,176375
176376,176374
176374,175493
176374,169075
176374,176377
176374,176378
176374,176379
176376,176375
176375,175493
176375,169075
176375,176377
176378,176375
176375,176379
176376,175493
176376,169075
176376,176377
176376,176378
176376,176379
175493,169075
176377,175493
176378,175493
176379,175493
176377,169075
176378,169075
176379,169075
176378,176377
176379,176377
176378,176379
176380,176381
176382,176368
176383,176368
176384,176368
175342,176368
176383,176382
176384,176382
175342,176382
176383,176384
176383,175342
176384,175342
170453,169023
176385,170453
176386,170453
176385,169023
176386,169023
176385,176386
173185,176387
173185,174123
174123,176387
169442,176388
176389,176388
176388,176390
176263,176388
169442,176389
169442,176390
169442,176263
176389,176390
176389,176263
176263,176390
176305,176286
176286,176391
176392,176286
169061,176286
176305,176391
176392,176305
169061,176305
176392,176391
169061,176391
176392,169061
169616,176393
169616,176394
169616,176395
176394,176393
176395,176393
176394,176395
176364,169075
169836,169075
176396,169075
176364,169836
176396,176364
176396,169836
176354,1033
176023,1033
176354,176023
176397,172666
176398,176397
176397,176399
176398,172666
172666,176399
176398,176399
176400,176401
175164,176400
176400,176402
176400,176379
175164,176401
176402,176401
176379,176401
175164,176402
175164,176379
176402,176379
176403,176404
176405,176406
33913,176405
176407,176405
33913,176406
176407,176406
33913,176407
176408,169108
169108,168991
169108,176357
169061,169108
169108,176409
176408,168991
176408,176357
169061,176408
176408,176409
176357,168991
169061,168991
168991,176409
169061,176357
176357,176409
169061,176409
169836,176410
176410,176411
176410,176412
176410,169075
169836,176411
169836,176412
169836,169075
176411,176412
176411,169075
169075,176412
176413,176414
176415,176414
176396,176414
176416,176414
176413,176415
176396,176413
176416,176413
176396,176415
176416,176415
176396,176416
170059,140292
176417,170059
170059,176395
176418,170059
170059,171239
170059,173185
170059,147133
176417,140292
176395,140292
176418,140292
171239,140292
173185,140292
147133,140292
176417,176395
176418,176417
176417,171239
176417,173185
176417,147133
176418,176395
176395,171239
173185,176395
176395,147133
176418,171239
176418,173185
176418,147133
173185,171239
147133,171239
173185,147133
175532,176419
176420,176419
172697,176419
176421,176419
175532,176420
175532,172697
175532,176421
172697,176420
176420,176421
172697,176421
176422,142661
176422,176423
176422,172471
142661,176423
142661,172471
176423,172471
176424,34228
176400,176424
176370,176424
176425,176424
176426,176424
176400,34228
176370,34228
176425,34228
176426,34228
176400,176370
176400,176425
176400,176426
176425,176370
176426,176370
176425,176426
176427,176428
176427,176429
176427,173813
176429,176428
176428,173813
176429,173813
139239,176430
139239,176431
176432,139239
176431,176430
176432,176430
176432,176431
169037,176433
176434,176433
176433,165756
176433,176357
176434,169037
169037,165756
169037,176357
176434,165756
176434,176357
176357,165756
169836,176401
169836,176435
169836,169023
169836,169075
176435,176401
169023,176401
176401,169075
176435,169023
176435,169075
169023,169075
176436,140292
175532,176437
176438,176437
169302,176437
176439,176437
176438,175532
175532,169302
175532,176439
176438,169302
176438,176439
169302,176439
134381,176440
172697,147133
176441,147133
172697,176441
176442,139750
133491,176443
176444,175520
169836,175520
171324,175520
169836,176444
171324,176444
171324,169836
176445,169075
165544,169075
174557,169075
176445,165544
176445,174557
165544,174557
176446,176447
170814,176446
176429,176446
176446,176448
170814,176447
176429,176447
176448,176447
176429,170814
170814,176448
176429,176448
176449,176450
175695,176449
175532,176449
138518,176449
176451,176449
176449,176452
133262,176449
175695,176450
175532,176450
138518,176450
176451,176450
176450,176452
133262,176450
175532,175695
138518,175695
176451,175695
175695,176452
133262,175695
175532,138518
175532,176451
175532,176452
133262,175532
138518,176451
138518,176452
133262,138518
176451,176452
133262,176451
133262,176452
176453,176441
176454,176455
147133,176455
176456,176455
176347,176455
176454,147133
176456,176454
176454,176347
176456,147133
176347,147133
176456,176347
176457,176458
174516,176459
174516,176460
176459,176460
176461,176462
170416,176462
170416,176461
169302,171960
176461,171960
176463,171960
176461,169302
176463,169302
176463,176461
176464,142661
176465,176466
176467,176468
172413,176469
175540,176469
172413,175540
174557,176461
176425,172413
176425,176470
172413,176470
176471,34228
176472,174377
176472,176473
174377,176473
176474,169249
175997,169249
172686,174604
176475,176341
