Mac1,Mac2,peso
173179,172260,1
173180,171871,1
173180,172260,1
173180,173179,1
173175,171816,1
173175,171749,1
173174,172275,1
173171,173169,1
173168,173167,1
173168,177481,1
173168,185261,1
173170,169460,1
173170,173169,1
173171,169460,1
173171,173170,1
173174,171816,1
173172,169023,1
173173,169284,1
173173,171179,1
173173,185498,1
173173,189478,1
173173,189479,1
173180,173183,1
173181,169659,1
173182,169460,1
173190,173189,1
173187,177737,1
173187,180986,1
173187,180995,1
173188,173189,1
173190,173150,1
173190,173188,1
173191,173192,1
173187,169460,1
173192,169075,1
173193,169086,1
173193,173191,1
173193,173192,1
173194,173172,1
173195,32405,1
173187,173019,1
173187,169249,1
173182,173172,1
173185,172863,1
173184,172863,1
173184,173185,1
173185,140292,1
173185,147133,1
173185,169037,1
173185,171239,1
173185,174123,1
173187,169173,1
173185,176387,1
173185,176395,1
173185,177065,1
173185,177891,1
173185,180052,1
173185,180053,1
173213,173214,1
173216,139666,1
173239,182525,1
173237,173154,1
173235,162505,1
173235,173236,1
173237,88590,1
173237,169023,1
173237,169103,1
173237,169284,1
173237,169302,1
173237,169311,1
173237,169554,1
173237,169571,1
173237,170101,1
173237,170294,1
173237,170428,1
173237,171776,1
173237,171783,1
173234,177199,1
173234,126027,1
173233,173234,1
173228,182809,1
173228,169659,1
173228,171544,1
173228,174393,1
173228,174900,1
173228,182202,1
173228,182727,1
173229,173230,1
173232,174691,1
173231,149590,1
173232,169960,1
173232,172089,1
173232,173231,1
173232,173242,1
173232,173243,1
173237,172191,1
173237,173284,1
173216,169659,1
173237,173285,1
173239,152140,1
173239,169023,1
173239,172666,1
173239,172746,1
173239,173238,1
173239,173240,1
173239,173298,1
173239,175325,1
173239,179924,1
173239,180473,1
173239,181865,1
173239,181883,1
173239,181884,1
173239,182137,1
173239,182467,1
173239,151865,1
173239,147133,1
173239,141457,1
173237,174562,1
173237,173303,1
173237,173304,1
173237,173319,1
173237,173347,1
173237,173398,1
173237,173922,1
173237,175614,1
173239,135431,1
173237,182875,1
173237,186386,1
173237,196181,1
173238,152140,1
173238,173240,1
173239,79407,1
173228,134076,1
173226,173227,1
173225,170191,1
173223,169023,1
173220,188484,1
173221,133375,1
173221,143452,1
173221,169440,1
173221,170030,1
173221,170145,1
173221,171230,1
173222,52506,1
173222,133347,1
173222,133584,1
173222,137313,1
173222,138610,1
173222,169023,1
173222,169343,1
173222,169440,1
173220,173583,1
173220,171286,1
173219,172242,1
173217,169023,1
173216,173165,1
173216,174765,1
173216,180786,1
173216,184680,1
173216,187235,1
173216,187336,1
173217,170325,1
173217,183544,1
173217,170560,1
173217,171863,1
173217,180525,1
173217,180527,1
173217,180891,1
173217,183543,1
173222,169718,1
173222,170980,1
173222,170993,1
173222,185529,1
173222,182795,1
173222,182810,1
173222,183085,1
173222,184680,1
173222,185483,1
173222,185514,1
173222,185530,1
173222,182757,1
173222,185531,1
173222,185532,1
173222,185533,1
173222,185555,1
173222,185556,1
173222,185557,1
173222,182758,1
173222,182756,1
173222,171188,1
173222,179565,1
173222,171807,1
173222,172480,1
173222,175239,1
173222,178088,1
173222,178591,1
173222,179192,1
173222,180340,1
173222,182755,1
173222,181029,1
173222,181462,1
173222,181901,1
173222,182506,1
173222,182717,1
173222,182723,1
173074,173086,1
173074,171103,1
172857,169128,1
172940,135758,1
172937,190862,1
172937,190902,1
172937,190903,1
172937,190904,1
172938,169293,1
172938,172913,1
172938,172924,1
172938,172935,1
172938,172936,1
172939,169293,1
172939,172913,1
172939,172924,1
172939,172935,1
172939,172936,1
172939,172937,1
172937,187377,1
172937,182473,1
172937,173266,1
172937,172935,1
172937,170226,1
172937,170598,1
172937,171856,1
172937,172260,1
172937,172913,1
172937,172924,1
172937,172936,1
172937,173265,1
172937,172938,1
172937,172982,1
172937,173074,1
172937,173077,1
172937,173156,1
172937,173157,1
172939,172938,1
172940,169036,1
172937,169293,1
172940,169245,1
172943,179224,1
172943,179250,1
172944,169847,1
172944,172943,1
172945,169847,1
172945,171643,1
172945,172943,1
172945,172944,1
172946,143406,1
172946,170096,1
172947,169023,1
172947,171361,1
172947,172191,1
172947,183809,1
172949,158698,1
172943,175626,1
172943,170453,1
172943,169847,1
172941,171586,1
172940,172676,1
172940,172941,1
172941,47890,1
172941,135758,1
172941,169036,1
172941,169245,1
172941,172015,1
172942,191735,1
172941,172089,1
172941,172864,1
172941,173079,1
172941,174452,1
172941,174453,1
172942,175252,1
172937,169770,1
172937,169165,1
173074,170993,1
172923,172924,1
172918,181258,1
172918,182093,1
172918,182731,1
172918,182732,1
172918,182754,1
172918,182772,1
172920,172921,1
172921,170060,1
172921,176145,1
172922,172920,1
172922,172921,1
172923,135758,1
172923,140296,1
172923,169149,1
172923,169165,1
172918,179192,1
172918,174125,1
172918,172919,1
172914,139636,1
172912,172910,1
172913,169165,1
172913,172910,1
172913,172912,1
172913,172924,1
172913,172935,1
172914,169302,1
172917,172089,1
172914,170897,1
172915,139636,1
172915,170897,1
172915,172914,1
172916,169960,1
172917,138928,1
172923,172896,1
172923,172925,1
172937,169086,1
172924,169149,1
172933,169849,1
172933,172946,1
172934,169293,1
172934,172913,1
172934,172924,1
172934,172935,1
172934,172936,1
172934,172937,1
172934,172938,1
172934,172939,1
172936,169293,1
172936,172913,1
172936,172924,1
172936,172935,1
172937,152859,1
172933,143406,1
172932,172931,1
172932,169023,1
172926,169144,1
172924,172935,1
172925,135758,1
172925,169149,1
172925,169165,1
172925,172924,1
172926,145674,1
172926,171749,1
172932,138928,1
172926,172676,1
172926,172927,1
172926,174242,1
172926,174243,1
172928,172929,1
172931,169023,1
172949,171963,1
172949,172950,1
172950,158698,1
172962,172540,1
172959,175810,1
172959,179235,1
172959,180649,1
172960,172961,1
172961,67903,1
172961,185224,1
172962,17597,1
172962,139524,1
172962,142931,1
172962,152729,1
172962,169037,1
172962,169173,1
172962,169729,1
172962,170590,1
172962,171286,1
172959,175206,1
172959,174259,1
172959,174258,1
172959,172392,1
172959,170668,1
172959,170814,1
172959,170908,1
172959,171166,1
172959,171289,1
172959,171364,1
172959,172953,1
172959,174257,1
172959,172997,1
172959,173165,1
172959,174012,1
172959,174028,1
172959,174029,1
172959,174109,1
172962,171759,1
172962,172894,1
172951,172952,1
172962,172963,1
172962,190556,1
172962,190569,1
172962,190580,1
172962,190581,1
172962,190582,1
172962,190583,1
172963,169571,1
172963,171078,1
172963,172964,1
172963,178508,1
172963,188496,1
172965,139650,1
172965,169571,1
172965,172089,1
172965,172894,1
172962,188880,1
172962,188847,1
172962,188537,1
172962,176556,1
172962,172964,1
172962,173504,1
172962,174373,1
172962,175453,1
172962,175505,1
172962,175849,1
172962,176557,1
172962,184880,1
172962,176558,1
172962,176571,1
172962,176876,1
172962,176877,1
172962,179114,1
172962,180268,1
172959,170096,1
172959,169533,1
172959,169494,1
172959,169283,1
172953,171134,1
172953,171960,1
172953,172089,1
172953,172280,1
172953,172952,1
172953,172968,1
172953,172974,1
172953,172997,1
172953,176129,1
172953,176130,1
172953,176838,1
172953,177474,1
172953,178775,1
172953,183036,1
172953,183410,1
172953,170993,1
172953,170199,1
172953,147133,1
172952,175816,1
172951,172953,1
172952,23077,1
172952,116058,1
172952,148886,1
172952,171960,1
172952,175675,1
172952,175863,1
172953,147058,1
172952,175864,1
172952,176028,1
172952,176078,1
172953,30920,1
172953,50272,1
172953,145974,1
172953,183423,1
172953,183424,1
172953,184766,1
172957,180671,1
172957,177210,1
172957,177856,1
172957,177857,1
172957,178533,1
172957,179235,1
172957,180272,1
172957,180846,1
172957,174241,1
172958,169827,1
172958,169960,1
172958,172957,1
172959,25752,1
172959,89946,1
172959,169201,1
172957,174729,1
172957,173347,1
172953,184933,1
172957,134975,1
172953,184978,1
172953,184988,1
172953,185008,1
172953,192627,1
172953,192629,1
172955,172956,1
172957,150891,1
172957,170096,1
172957,165722,1
172957,169103,1
172957,169827,1
172957,169886,1
172957,169960,1
172957,169997,1
172911,172913,1
172911,172912,1
172911,172910,1
172891,171490,1
172888,172889,1
172888,172890,1
172888,172891,1
172890,172889,1
172890,172891,1
172890,174687,1
172890,175210,1
172890,175741,1
172890,193948,1
172890,195639,1
172891,143997,1
172891,169165,1
172891,169729,1
172891,170334,1
172891,171276,1
172887,178724,1
172887,178707,1
172887,178606,1
172881,172882,1
172877,172849,1
172878,169040,1
172878,172109,1
172879,172880,1
172879,183036,1
172879,183059,1
172883,169165,1
172887,178307,1
172883,172884,1
172885,14348,1
172886,169105,1
172887,171783,1
172887,171923,1
172887,174702,1
172891,171289,1
172891,172889,1
172895,186741,1
172891,172910,1
172895,169729,1
172895,169766,1
172895,169980,1
172895,171286,1
172895,171402,1
172895,172894,1
172895,177857,1
172895,178032,1
172895,178468,1
172895,178968,1
172895,179192,1
172895,180195,1
172895,183324,1
172895,184479,1
172895,184611,1
172895,169571,1
172895,169165,1
172895,149466,1
172892,142443,1
172891,172912,1
172891,172913,1
172891,180216,1
172891,180238,1
172891,183050,1
172891,186015,1
172892,169960,1
172895,137365,1
172892,172893,1
172893,142443,1
172894,169165,1
172894,169571,1
172894,172963,1
172894,172964,1
172877,169249,1
172877,169105,1
172876,195960,1
172876,195959,1
172861,172862,1
172861,172863,1
172861,172864,1
172861,172865,1
172861,174500,1
172861,174564,1
172861,176838,1
172861,177127,1
172861,177128,1
172861,177605,1
172861,178867,1
172861,178868,1
172861,178869,1
172862,172863,1
172862,172864,1
172861,171863,1
172861,171179,1
172861,170993,1
172859,171370,1
172857,172855,1
172857,172856,1
172857,179235,1
172857,184751,1
172857,185101,1
172857,185102,1
172859,172858,1
172861,170143,1
172860,171370,1
172860,172343,1
172860,172843,1
172860,172858,1
172860,172859,1
172861,169256,1
172862,174721,1
172862,194700,1
172863,169255,1
172872,172874,1
172871,172874,1
172872,126138,1
172872,171749,1
172872,172836,1
172872,172871,1
172872,172873,1
172874,172873,1
172869,172870,1
172876,169105,1
172876,169249,1
172876,172849,1
172876,172877,1
172876,186386,1
172876,194833,1
172871,172873,1
172868,171712,1
172863,173192,1
172865,172863,1
172863,189641,1
172863,189658,1
172864,172089,1
172864,172863,1
172864,173560,1
172865,172862,1
172865,172864,1
172867,172868,1
172866,172861,1
172866,172862,1
172866,172863,1
172866,172864,1
172866,172865,1
172867,171712,1
172895,184711,1
172895,187508,1
172911,172891,1
172900,175672,1
172900,172790,1
172900,172899,1
172900,172901,1
172900,173309,1
172900,173445,1
172900,173446,1
172900,174300,1
172900,174301,1
172900,174302,1
172900,174323,1
172900,174324,1
172900,174340,1
172900,174341,1
172900,174342,1
172900,174343,1
172900,172719,1
172900,171949,1
172900,171771,1
172900,156707,1
172898,172899,1
172898,172900,1
172898,172901,1
172900,144462,1
172900,150063,1
172900,150153,1
172900,164365,1
172900,170039,1
172900,169075,1
172900,169144,1
172900,169265,1
172900,169302,1
172900,169354,1
172900,169407,1
172900,175365,1
172900,175708,1
172895,190220,1
172900,175820,1
172902,169960,1
172903,171370,1
172904,172905,1
172905,138866,1
172905,141606,1
172905,173053,1
172907,172896,1
172908,146187,1
172909,31546,1
172909,146187,1
172909,170096,1
172909,171749,1
172909,172908,1
172910,177422,1
172911,169165,1
172901,172899,1
172900,181774,1
172900,179311,1
172900,175867,1
172900,175826,1
172900,175837,1
172900,175838,1
172900,175852,1
172900,175853,1
172900,175864,1
172900,175868,1
172900,175908,1
172900,175869,1
172900,175870,1
172900,175871,1
172900,175888,1
172900,175890,1
172900,175907,1
172896,174317,1
172896,174316,1
172896,174315,1
172896,174314,1
172896,133698,1
172896,133865,1
172896,134975,1
172896,135758,1
172896,137007,1
172896,140296,1
172896,141229,1
172896,169063,1
172896,169149,1
172896,169165,1
172896,169187,1
172896,169278,1
172896,169311,1
172896,169381,1
172896,169796,1
172895,192765,1
172895,192746,1
172895,192745,1
172895,192075,1
172895,190806,1
172895,190839,1
172895,191386,1
172895,191681,1
172895,191682,1
172895,192074,1
172895,192081,1
172895,192524,1
172895,192082,1
172895,192083,1
172895,192084,1
172895,192085,1
172895,192192,1
172895,192523,1
172896,169837,1
172896,169971,1
172896,169993,1
172896,174150,1
172896,173875,1
172896,174015,1
172896,174016,1
172896,174017,1
172896,174096,1
172896,174149,1
172896,174151,1
172896,173859,1
172896,174190,1
172896,174196,1
172896,174209,1
172896,174241,1
172896,174243,1
172896,174269,1
172896,173874,1
172896,173840,1
172896,170015,1
172896,172953,1
172896,170096,1
172896,170908,1
172896,171527,1
172896,172897,1
172896,172924,1
172896,172925,1
172896,172957,1
172896,173643,1
172896,172974,1
172896,172998,1
172896,173025,1
172896,173209,1
172896,173403,1
172896,173580,1
172965,172953,1
172965,172962,1
172965,172963,1
173044,147974,1
173038,180732,1
173038,180733,1
173038,181110,1
173038,187319,1
173038,188127,1
173038,196089,1
173039,169904,1
173039,180773,1
173041,59643,1
173041,169272,1
173041,170750,1
173041,173624,1
173041,173626,1
173044,31965,1
173044,61629,1
173038,180731,1
173038,178492,1
173038,177687,1
173038,174150,1
173038,171516,1
173038,173368,1
173038,173390,1
173038,173391,1
173038,173492,1
173038,174029,1
173038,174366,1
173038,177065,1
173038,174375,1
173038,174481,1
173038,175325,1
173038,175415,1
173038,176824,1
173038,176845,1
173044,141606,1
173044,152140,1
173046,177605,1
173044,169284,1
173044,176524,1
173044,176629,1
173044,176658,1
173044,180268,1
173045,170575,1
173046,140940,1
173046,145796,1
173046,169249,1
173046,169591,1
173046,170993,1
173046,171917,1
173046,173047,1
173046,173078,1
173046,176992,1
173046,176999,1
173044,173794,1
173044,173065,1
173044,173064,1
173044,171544,1
173044,169501,1
173044,169760,1
173044,169810,1
173044,169960,1
173044,170325,1
173044,171078,1
173044,171554,1
173044,173063,1
173044,172475,1
173044,172848,1
173044,173043,1
173044,173047,1
173044,173056,1
173044,173058,1
173038,171478,1
173038,171044,1
173038,170096,1
173038,169729,1
173037,171015,1
173037,171264,1
173037,173641,1
173037,174545,1
173037,175099,1
173037,175252,1
173037,177218,1
173037,177483,1
173037,177850,1
173037,178457,1
173037,178468,1
173037,178658,1
173037,178681,1
173037,180874,1
173037,181925,1
173037,170427,1
173037,170343,1
173037,169961,1
173037,136244,1
173033,173025,1
173033,173034,1
173034,173025,1
173035,171770,1
173035,172622,1
173037,135431,1
173037,138614,1
173037,169061,1
173037,144135,1
173037,146575,1
173037,148249,1
173037,151489,1
173037,154944,1
173037,158586,1
173037,182206,1
173037,182467,1
173037,182962,1
173038,139108,1
173037,192903,1
173037,194078,1
173037,196672,1
173037,196673,1
173037,196675,1
173038,57039,1
173038,147470,1
173037,191120,1
173038,169249,1
173038,169256,1
173038,169284,1
173038,169349,1
173038,169422,1
173038,169688,1
173037,191121,1
173037,191036,1
173037,183036,1
173037,189496,1
173037,183085,1
173037,183997,1
173037,184656,1
173037,185454,1
173037,185658,1
173037,186509,1
173037,189497,1
173037,190942,1
173037,189498,1
173037,189694,1
173037,190362,1
173037,190366,1
173037,190437,1
173037,190941,1
173046,177051,1
173046,178705,1
173032,171044,1
173067,178575,1
173067,134645,1
173067,135500,1
173067,145304,1
173067,150079,1
173067,168997,1
173067,169284,1
173067,169847,1
173067,170993,1
173067,171161,1
173067,171286,1
173067,171863,1
173067,173479,1
173067,174646,1
173067,175079,1
173067,175252,1
173067,133796,1
173067,61620,1
173066,173067,1
173063,169810,1
173062,169749,1
173062,171586,1
173062,173072,1
173062,178346,1
173062,178718,1
173062,178719,1
173063,170325,1
173065,173064,1
173063,173064,1
173065,141606,1
173065,169810,1
173065,170325,1
173065,171078,1
173065,173063,1
173067,175575,1
173067,179080,1
173046,178921,1
173067,181003,1
173069,173071,1
173070,169214,1
173070,173071,1
173072,96579,1
173072,169023,1
173072,169718,1
173072,184332,1
173072,184680,1
173072,185251,1
173072,185252,1
173073,172676,1
173073,173060,1
173074,169311,1
173074,169533,1
173074,169729,1
173069,173070,1
173068,169149,1
173067,189753,1
173067,183418,1
173067,181914,1
173067,181926,1
173067,181928,1
173067,183007,1
173067,183062,1
173067,183098,1
173067,183434,1
173067,189752,1
173067,183435,1
173067,186032,1
173067,187508,1
173067,188071,1
173067,188082,1
173067,188083,1
173062,169718,1
173062,169023,1
173061,173042,1
173061,170897,1
173048,188072,1
173048,188309,1
173049,147058,1
173049,169659,1
173049,173813,1
173050,173051,1
173052,169401,1
173052,169654,1
173052,169717,1
173052,173813,1
173052,174384,1
173052,174385,1
173052,175237,1
173052,175563,1
173052,175564,1
173048,186977,1
173048,186027,1
173048,184712,1
173047,179387,1
173046,183263,1
173047,152140,1
173047,169591,1
173047,173043,1
173047,173056,1
173047,173058,1
173048,30950,1
173048,184702,1
173048,43849,1
173048,57999,1
173048,173049,1
173048,179429,1
173048,180417,1
173048,184701,1
173053,171458,1
173053,173835,1
173054,134566,1
173059,178822,1
173059,171161,1
173059,171759,1
173059,173060,1
173059,174452,1
173059,178381,1
173059,178398,1
173059,178823,1
173058,192738,1
173059,178824,1
173060,169523,1
173060,171759,1
173060,173135,1
173060,173137,1
173060,173139,1
173059,171140,1
173058,173043,1
173054,173055,1
173056,173058,1
173054,187377,1
173054,190112,1
173054,190139,1
173054,190934,1
173056,152140,1
173056,173043,1
173057,152140,1
173057,173058,1
173057,169760,1
173057,169960,1
173057,173043,1
173057,173044,1
173057,173047,1
173057,173056,1
173032,171239,1
173032,169963,1
172965,172964,1
173003,169335,1
172996,176821,1
172996,179244,1
172996,181901,1
172996,182270,1
172998,169837,1
172999,169165,1
172999,169591,1
172999,173000,1
173000,169591,1
173000,169826,1
173000,173018,1
173001,173002,1
173001,190295,1
173003,168991,1
173003,169023,1
172995,173511,1
172995,172996,1
172994,173002,1
172988,174243,1
172988,172926,1
172988,172953,1
172988,172959,1
172988,172989,1
172988,172997,1
172988,174242,1
172989,169185,1
172994,173001,1
172989,169523,1
172989,169826,1
172993,172992,1
172993,172994,1
172994,171816,1
172994,172992,1
173003,169075,1
173003,169921,1
173004,79724,1
173003,169932,1
173003,178588,1
173003,178604,1
173003,178617,1
173003,178618,1
173003,178619,1
173003,178620,1
173003,184462,1
173003,185358,1
173003,188787,1
173003,194584,1
173003,197758,1
173003,198625,1
173003,198658,1
173003,198661,1
173003,198663,1
173003,176368,1
173003,174739,1
173003,174516,1
173003,172994,1
173003,170045,1
173003,170993,1
173003,171675,1
173003,171733,1
173003,172191,1
173003,172280,1
173003,173000,1
173003,173518,1
173003,173001,1
173003,173002,1
173003,173018,1
173003,173019,1
173003,173362,1
173003,173485,1
172988,171749,1
172988,169826,1
172988,169523,1
172988,169185,1
172973,172972,1
172973,174261,1
172973,179387,1
172973,185832,1
172973,193110,1
172975,169023,1
172976,169571,1
172977,170668,1
172978,170668,1
172978,172977,1
172979,172980,1
172979,175996,1
172979,177097,1
172979,178169,1
172979,178171,1
172973,172666,1
172973,169960,1
172973,169165,1
172969,169201,1
172965,172968,1
172965,172981,1
172967,96432,1
172967,171749,1
172967,171963,1
172967,172966,1
172969,170250,1
172972,169165,1
172969,172968,1
172970,169201,1
172970,170250,1
172970,172968,1
172970,172969,1
172971,172972,1
172981,139650,1
172981,172089,1
172981,172953,1
172986,148117,1
172985,174429,1
172985,174462,1
172985,174463,1
172985,174464,1
172985,175474,1
172985,175475,1
172986,169837,1
172985,172953,1
172986,171749,1
172986,172984,1
172986,172987,1
172987,169837,1
172988,145674,1
172988,169144,1
172985,174206,1
172985,172015,1
172981,172968,1
172983,169243,1
172982,169075,1
172982,169243,1
172982,173156,1
172982,180297,1
172982,181919,1
172983,169075,1
172983,169618,1
172984,172987,1
172983,172982,1
172983,172984,1
172984,169075,1
172984,169243,1
172984,169837,1
172984,172982,1
173003,198767,1
173004,151489,1
173031,192080,1
173026,172260,1
173023,170127,1
173023,171286,1
173023,174065,1
173023,177215,1
173023,177233,1
173023,177251,1
173023,178765,1
173023,178766,1
173023,179429,1
173023,184911,1
173023,184971,1
173024,170908,1
173024,171749,1
173024,172896,1
173024,173025,1
173023,152140,1
173023,50272,1
173022,180150,1
173022,171117,1
173020,142443,1
173021,172751,1
173022,5494,1
173022,137898,1
173022,170993,1
173022,171034,1
173022,171816,1
173022,180149,1
173022,173023,1
173022,175365,1
173022,180123,1
173022,180124,1
173022,180127,1
173022,180148,1
173026,142443,1
173026,173027,1
173004,172995,1
173026,173031,1
173031,171662,1
173031,173027,1
173031,173030,1
173031,174452,1
173031,175585,1
173031,177481,1
173031,180888,1
173031,185822,1
173031,187918,1
173031,187947,1
173031,188759,1
173031,189476,1
173031,189652,1
173031,189967,1
173031,189968,1
173031,171161,1
173031,169932,1
173031,133713,1
173026,188611,1
173026,175385,1
173026,180268,1
173026,183036,1
173026,183290,1
173026,188609,1
173026,188610,1
173027,142443,1
173030,192079,1
173028,171882,1
173030,173027,1
173030,176433,1
173030,185874,1
173030,187766,1
173030,187767,1
173020,135357,1
173020,40114,1
173019,175017,1
173019,173878,1
173009,173010,1
173009,173021,1
173011,173009,1
173011,173010,1
173012,169061,1
173012,172371,1
173012,172545,1
173012,172998,1
173012,181910,1
173012,181925,1
173012,182918,1
173012,194766,1
173013,170829,1
173013,173014,1
173015,169837,1
173009,172751,1
173007,169659,1
173007,169618,1
173004,179568,1
173004,173005,1
173004,173006,1
173004,176460,1
173004,178691,1
173004,179564,1
173004,179566,1
173004,191679,1
173007,169063,1
173004,191925,1
173004,191936,1
173005,172995,1
173006,172995,1
173006,173005,1
173007,168997,1
173016,169023,1
173016,169837,1
173016,173015,1
173019,173278,1
173019,169256,1
173019,169460,1
173019,169659,1
173019,169826,1
173019,172666,1
173019,173078,1
173019,173320,1
173019,152729,1
173019,173321,1
173019,173474,1
173019,173497,1
173019,173524,1
173019,173550,1
173019,173877,1
173019,169105,1
173018,169826,1
173017,169826,1
173017,173018,1
173017,169921,1
173017,169963,1
173017,170800,1
173017,172840,1
173017,173000,1
173017,173003,1
173017,175886,1
173017,186098,1
173017,179076,1
173017,179103,1
173017,180995,1
173017,181053,1
173017,181587,1
173017,186097,1
172373,143171,1
172373,4042,1
173269,172666,1
171749,171988,1
171749,171620,1
171749,171675,1
171749,171747,1
171749,171771,1
171749,171781,1
171749,171791,1
171749,171792,1
171749,171828,1
171749,171856,1
171749,171865,1
171749,171866,1
171749,171867,1
171749,171942,1
171749,171955,1
171749,171963,1
171749,171406,1
171749,171196,1
171749,171168,1
171749,170032,1
171749,169837,1
171749,169960,1
171749,169961,1
171749,169971,1
171749,169980,1
171749,170015,1
171749,170060,1
171749,171161,1
171749,170096,1
171749,170127,1
171749,170386,1
171749,170575,1
171749,170897,1
171749,170908,1
171749,171976,1
171749,172051,1
171749,169528,1
171749,172136,1
171749,172873,1
171749,172874,1
171749,172896,1
171749,172905,1
171749,172908,1
171749,172966,1
171749,172984,1
171749,172987,1
171749,173003,1
171749,173019,1
171749,173025,1
171749,173053,1
171749,173078,1
171749,173174,1
171749,173249,1
171749,172871,1
171749,172836,1
171749,172744,1
171749,172317,1
171749,172185,1
171749,172187,1
171749,172244,1
171749,172245,1
171749,172275,1
171749,172316,1
171749,172376,1
171749,172719,1
171749,172533,1
171749,172534,1
171749,172535,1
171749,172638,1
171749,172666,1
171749,172695,1
171749,169758,1
171749,169459,1
171764,142957,1
171746,169459,1
171737,169263,1
171737,171685,1
171737,171738,1
171738,185811,1
171739,14536,1
171740,169869,1
171742,171743,1
171743,171984,1
171743,173078,1
171743,175335,1
171743,180709,1
171745,169836,1
171745,171284,1
171745,171524,1
171746,168997,1
171736,171517,1
171735,171899,1
171735,171893,1
171727,171880,1
171727,169086,1
171727,169103,1
171727,171351,1
171727,171728,1
171727,171729,1
171727,171769,1
171727,171888,1
171735,169243,1
171729,171728,1
171731,171706,1
171731,171730,1
171732,171733,1
171733,169647,1
171734,169075,1
171746,169144,1
171746,169610,1
171749,169302,1
171746,169904,1
171748,169459,1
171748,170096,1
171748,171747,1
171748,171749,1
171749,18026,1
171749,82671,1
171749,96432,1
171749,126138,1
171749,138296,1
171749,138325,1
171749,141606,1
171749,142612,1
171749,146187,1
171749,148117,1
171749,169272,1
171747,170096,1
171746,175816,1
171746,175738,1
171746,171863,1
171746,170096,1
171746,171352,1
171746,171747,1
171746,171748,1
171746,171749,1
171746,171830,1
171746,172906,1
171746,175418,1
171746,172942,1
171746,172951,1
171746,172952,1
171746,172953,1
171746,173328,1
171746,174043,1
171749,173250,1
171749,173262,1
171749,173274,1
171762,170096,1
171760,170186,1
171760,171761,1
171760,171956,1
171760,175401,1
171760,178479,1
171762,133205,1
171762,133435,1
171762,135192,1
171762,135431,1
171762,136244,1
171762,148249,1
171762,154944,1
171762,158586,1
171762,165641,1
171762,169149,1
171760,169960,1
171760,169849,1
171760,169165,1
171759,170127,1
171758,169760,1
171758,170174,1
171758,171759,1
171758,171922,1
171758,180398,1
171758,181481,1
171759,174720,1
171760,169149,1
171759,185725,1
171759,195763,1
171759,197755,1
171759,197768,1
171760,138800,1
171760,169012,1
171762,169718,1
171762,170897,1
171749,173297,1
171762,171763,1
171762,182467,1
171762,185658,1
171762,186509,1
171762,189821,1
171762,189844,1
171762,190027,1
171762,190097,1
171762,190098,1
171762,190362,1
171762,190366,1
171762,190371,1
171763,142443,1
171763,169960,1
171763,170176,1
171763,171937,1
171762,182072,1
171762,181271,1
171762,180061,1
171762,172905,1
171762,172376,1
171762,172524,1
171762,172553,1
171762,172554,1
171762,172815,1
171762,172863,1
171762,174174,1
171762,180060,1
171762,175996,1
171762,177129,1
171762,177130,1
171762,178508,1
171762,179075,1
171762,179151,1
171758,169471,1
171758,134296,1
171757,44273,1
171756,171757,1
171749,174094,1
171749,174138,1
171749,174139,1
171749,174183,1
171749,174218,1
171749,174219,1
171749,174220,1
171749,174221,1
171749,174242,1
171749,174243,1
171749,174409,1
171749,174410,1
171749,174411,1
171749,174452,1
171749,174470,1
171749,174048,1
171749,174047,1
171749,173971,1
171749,173441,1
171749,173300,1
171749,173303,1
171749,173338,1
171749,173339,1
171749,173340,1
171749,173362,1
171749,173445,1
171749,173852,1
171749,173508,1
171749,173660,1
171749,173666,1
171749,173667,1
171749,173682,1
171749,173734,1
171749,174483,1
171749,174499,1
171749,174531,1
171755,169086,1
171752,171771,1
171752,171772,1
171752,171773,1
171754,171620,1
171754,171753,1
171755,77497,1
171755,169796,1
171752,171751,1
171755,169810,1
171755,171196,1
171755,171778,1
171755,171779,1
171755,172054,1
171756,44273,1
171752,171770,1
171752,171750,1
171749,174532,1
171749,174612,1
171749,174550,1
171749,174551,1
171749,174564,1
171749,174583,1
171749,174584,1
171749,174610,1
171749,174633,1
171752,169149,1
171749,174646,1
171749,174658,1
171749,174659,1
171750,171751,1
171751,178299,1
171752,133865,1
171725,171726,1
171725,170993,1
171725,5494,1
171699,179628,1
171699,175252,1
171699,175535,1
171699,175693,1
171699,175812,1
171699,175996,1
171699,176802,1
171699,176851,1
171699,177272,1
171699,177351,1
171699,178468,1
171699,178518,1
171699,178533,1
171699,178949,1
171699,179235,1
171699,179259,1
171699,174905,1
171699,174849,1
171699,173997,1
171699,171286,1
171699,170007,1
171699,170096,1
171699,170140,1
171699,170293,1
171699,170366,1
171699,170993,1
171699,171324,1
171699,173165,1
171699,171620,1
171699,171698,1
171699,171863,1
171699,171974,1
171699,172191,1
171699,172495,1
171699,179387,1
171699,179663,1
171699,186386,1
171699,180035,1
171699,184204,1
171699,184332,1
171699,184915,1
171699,184968,1
171699,185002,1
171699,185003,1
171699,185004,1
171699,185005,1
171699,185627,1
171699,185698,1
171699,185713,1
171699,185714,1
171699,185973,1
171699,186082,1
171699,186115,1
171699,184156,1
171699,183457,1
171699,183440,1
171699,181920,1
171699,180340,1
171699,181110,1
171699,181462,1
171699,181598,1
171699,181672,1
171699,181707,1
171699,181921,1
171699,183432,1
171699,181922,1
171699,181923,1
171699,182943,1
